1751083697.6199324,0.052
1751083698.2084875,-0.08826
1751083698.2292068,-0.2474
1751083698.3073313,-0.3784
1751083698.3708236,-0.5225
1751083698.426479,-0.608
1751083698.470262,-0.7036
1751083698.5061703,-0.777
1751083698.5245764,-0.815
1751083698.526253,-0.727
1751083698.5280874,-0.279
1751083698.5411289,0.3901
1751083698.591098,0.7227
1751083698.6044,0.8467
1751083698.647887,0.7754
1751083698.6755269,0.537
1751083698.6922345,0.3699
1751083698.7464392,0.267
1751083698.7750676,0.2583
1751083698.8410456,0.2493
1751083698.8638198,0.1823
1751083698.8887534,0.0314
1751083698.920074,-0.248
1751083698.9293249,-0.3833
1751083698.9908936,-0.552
1751083699.0066748,-0.6323
1751083699.0476325,-0.7925
1751083699.0686424,-0.8887
1751083699.110132,-0.941
1751083699.1482842,-0.911
1751083699.1811075,-0.825
1751083699.2472155,-0.683
1751083699.2681751,-0.2717
1751083699.3051715,-0.051
1751083699.4049983,0.2588
1751083699.416869,0.5557
1751083699.431516,0.669
1751083699.4480875,0.688
1751083699.4680107,0.563
1751083699.4848118,0.536
1751083699.5065467,0.54
1751083699.5568676,0.508
1751083699.5815427,0.4683
1751083699.626548,0.4553
1751083699.6682909,0.377
1751083699.688436,0.3066
1751083699.7641444,0.2964
1751083699.8194358,0.2542
1751083699.848922,0.1572
1751083699.8521178,0.1159
1751083699.8969789,-0.03986
1751083699.9256186,-0.1514
1751083699.9496353,-0.1614
1751083699.9590144,-0.2396
1751083699.9795904,-0.2913
1751083700.0394084,-0.3325
1751083700.060027,-0.1837
1751083700.1024122,-0.3037
1751083700.1171947,-0.447
1751083700.1695445,-0.649
1751083700.2151086,-0.835
1751083700.216347,-0.858
1751083700.2746098,-0.8228
1751083700.292507,-0.7266
1751083700.3477187,-0.4607
1751083700.3956423,-0.2712
1751083700.4447715,0.0756
1751083700.4498732,0.2786
1751083700.456164,0.3984
1751083700.4928744,0.432
1751083700.5502543,0.3167
1751083700.6005046,0.3203
1751083700.6742692,0.1307
1751083700.7091908,0.145
1751083700.7103488,0.1346
1751083700.7148876,0.2644
1751083700.7410932,0.3333
