1749980066.956759,-0.778
1749980067.6512287,-0.799
1749980067.6727936,-0.794
1749980067.767634,-0.695
1749980067.8288465,-0.656
1749980067.857352,-0.16
1749980067.918089,0.1562
1749980067.9506578,0.4724
1749980067.9900925,0.47
1749980068.0323417,0.3308
1749980068.119607,0.3728
1749980068.1886666,0.3762
1749980068.2645545,0.3086
1749980068.308038,0.1339
1749980068.3162982,-0.0007453
1749980068.3227513,-0.202
1749980068.3407142,-0.3398
1749980068.4436662,-0.4426
1749980068.4529269,-0.6313
1749980068.5105422,-0.8325
1749980068.5328145,-0.7104
1749980068.562947,-0.6553
1749980068.6121562,-0.2893
1749980068.652534,0.218
1749980068.6573002,0.1626
1749980068.6753595,0.62
1749980068.702108,0.6313
1749980068.7794409,0.476
1749980068.7824707,0.5034
1749980068.8245215,0.3984
1749980068.8326006,0.254
1749980068.8961937,0.1515
1749980068.9331262,-0.03387
1749980068.9794126,-0.2313
1749980068.9996867,-0.399
1749980069.0112383,-0.5015
1749980069.0681477,-0.657
1749980069.131206,-0.7383
1749980069.1512566,-0.824
1749980069.1637022,-0.882
1749980069.1945755,-0.613
1749980069.2440856,-0.00929
1749980069.2549198,0.905
1749980069.272267,1.369
1749980069.3426595,1.446
1749980069.3717418,1.107
1749980069.4090705,0.8843
1749980069.411814,0.5674
1749980069.4399226,0.542
1749980069.5248094,0.4841
1749980069.585697,0.28
1749980069.6372957,0.09143
1749980069.6734993,-0.1324
1749980069.6762235,-0.29
1749980069.6854882,-0.4414
1749980069.699425,-0.65
1749980069.7236366,-0.847
1749980069.7800286,-0.5864
1749980069.816964,-0.4731
1749980069.8472583,-0.0986
1749980069.852362,-0.1261
1749980069.8927839,0.113
1749980069.9516742,0.1714
1749980069.9579983,0.1621
1749980069.9914362,0.083
1749980070.0478187,0.0775
1749980070.053098,0.091
1749980070.093288,-0.12
1749980070.1683922,-0.1492
1749980070.1795108,-0.2373
1749980070.2351515,-0.4358
1749980070.2486296,-0.598
1749980070.2554526,-0.686
1749980070.296503,-0.4875
1749980070.349229,0.249
1749980070.359136,0.8
1749980070.4141347,0.859
1749980070.442897,0.7427
1749980070.4994805,0.1842
1749980070.5029633,-0.5513
1749980070.559454,-0.2286
1749980070.643021,-0.1138
1749980070.6891935,-0.02992
1749980070.725347,-0.0399
1749980070.7369912,-0.0479
1749980070.737857,-0.0088
1749980070.7562764,-0.1033
1749980070.763207,0.1969
1749980070.8098378,0.4333
1749980070.8391752,0.0896
1749980070.9202094,0.4897
